"str","rl","vu","R0","ve1","ve2","wk","q5","q50","q95"
"Tight Suppression",0,60,3.125,75,75,40,4.27,11.64,34.94
"Tight Suppression",0,60,3.125,75,75,41,4.56,11,34.89
"Tight Suppression",0,60,3.125,75,75,42,4.24,11.14,35.57
"Tight Suppression",0,60,3.125,75,75,43,4.43,10.71,35.43
"Tight Suppression",0,60,3.125,75,75,44,4.13,10.86,35.49
"Tight Suppression",0,60,3.125,75,75,45,3.97,10.36,34.89
"Tight Suppression",0,60,3.125,75,75,46,4.14,9.5,32.03
"Tight Suppression",0,60,3.125,75,75,47,4.29,8.86,30.31
"Tight Suppression",0,60,3.125,75,75,48,4.12,8.57,29.14
"Tight Suppression",0,60,3.125,75,75,49,3.56,8.14,28
"Tight Suppression",0,60,3.125,75,75,50,3.29,8.07,25.17
"Tight Suppression",0,60,3.125,75,75,51,3.4,7.71,24.71
"Tight Suppression",0,60,3.125,75,75,52,2.99,7.5,22.89
"Tight Suppression",0,75,3.125,75,90,0,0.86,0.86,1
"Tight Suppression",0,75,3.125,75,90,1,0.57,1.43,3
"Tight Suppression",0,75,3.125,75,90,2,1,2.14,4.15
"Tight Suppression",0,75,3.125,75,90,3,1,2.86,5.59
"Tight Suppression",0,75,3.125,75,90,4,0.86,3.79,8.15
"Tight Suppression",0,75,3.125,75,90,5,1.85,5.14,10.86
"Tight Suppression",0,75,3.125,75,90,6,2.14,6.43,14.62
"Tight Suppression",0,75,3.125,75,90,7,2.14,8.57,22.52
"Tight Suppression",0,75,3.125,75,90,8,2.99,10.71,32.77
"Tight Suppression",0,75,3.125,75,90,9,3.7,13.07,35.57
"Tight Suppression",0,75,3.125,75,90,10,3.97,15.79,50.86
"Tight Suppression",0,75,3.125,75,90,11,4.96,20.5,59.71
"Tight Suppression",0,75,3.125,75,90,12,6.94,25.43,74.86
"Tight Suppression",0,75,3.125,75,90,13,7.99,30.5,90.4
"Tight Suppression",0,75,3.125,75,90,14,8.53,36,89.26
"Tight Suppression",0,75,3.125,75,90,15,11.1,41.43,100.57
"Tight Suppression",0,75,3.125,75,90,16,10.78,44.57,107.66
"Tight Suppression",0,75,3.125,75,90,17,10.26,43.14,100.8
"Tight Suppression",0,75,3.125,75,90,18,11.82,41.43,103.09
"Tight Suppression",0,75,3.125,75,90,19,9.14,40.57,82.29
"Tight Suppression",0,75,3.125,75,90,20,5,36.57,80.34
"Tight Suppression",0,75,3.125,75,90,21,5.14,33.14,77.94
"Tight Suppression",0,75,3.125,75,90,22,4.85,25.71,68.8
"Tight Suppression",0,75,3.125,75,90,23,3.71,21.14,75.57
"Tight Suppression",0,75,3.125,75,90,24,3,19.71,64.11
"Tight Suppression",0,75,3.125,75,90,25,2.56,16.86,59.54
"Tight Suppression",0,75,3.125,75,90,26,2.41,15.43,44.63
"Tight Suppression",0,75,3.125,75,90,27,2.27,13.43,36.71
"Tight Suppression",0,75,3.125,75,90,28,1.84,10.64,36.06
"Tight Suppression",0,75,3.125,75,90,29,1.29,9.5,34.86
"Tight Suppression",0,75,3.125,75,90,30,1.29,8.29,32.57
"Tight Suppression",0,75,3.125,75,90,31,1.41,7,29.74
"Tight Suppression",0,75,3.125,75,90,32,1.29,7.14,28.03
"Tight Suppression",0,75,3.125,75,90,33,1.71,6.43,27.43
"Tight Suppression",0,75,3.125,75,90,34,1.4,5.43,26.91
"Tight Suppression",0,75,3.125,75,90,35,1.41,5.57,22.31
"Tight Suppression",0,75,3.125,75,90,36,0.99,5.29,21.17
"Tight Suppression",0,75,3.125,75,90,37,1.14,4.57,18.89
"Tight Suppression",0,75,3.125,75,90,38,0.85,4.43,16.03
"Tight Suppression",0,75,3.125,75,90,39,0.42,4.14,13.74
"Tight Suppression",0,75,3.125,75,90,40,0.85,4,10.86
"Tight Suppression",0,75,3.125,75,90,41,0.85,3.71,8.29
"Tight Suppression",0,75,3.125,75,90,42,0.84,3.86,8.15
"Tight Suppression",0,75,3.125,75,90,43,0.71,3.57,7.01
"Tight Suppression",0,75,3.125,75,90,44,0.85,3.43,7.15
"Tight Suppression",0,75,3.125,75,90,45,0.86,3.21,7.29
"Tight Suppression",0,75,3.125,75,90,46,0.85,3.14,6.01
"Tight Suppression",0,75,3.125,75,90,47,0.57,2.57,6.02
"Tight Suppression",0,75,3.125,75,90,48,0.85,2.71,6.29
"Tight Suppression",0,75,3.125,75,90,49,0.84,2.43,5.72
"Tight Suppression",0,75,3.125,75,90,50,0.29,2.29,5.31
"Tight Suppression",0,75,3.125,75,90,51,0.29,2,5.01
"Tight Suppression",0,75,3.125,75,90,52,0.14,2,4.61
"Tight Suppression",0,90,3.125,75,50,0,0.86,0.86,1
"Tight Suppression",0,90,3.125,75,50,1,0.57,1.43,3
"Tight Suppression",0,90,3.125,75,50,2,1,2.14,4.15
"Tight Suppression",0,90,3.125,75,50,3,1,2.86,5.59
"Tight Suppression",0,90,3.125,75,50,4,0.86,3.79,8.15
"Tight Suppression",0,90,3.125,75,50,5,1.7,5.14,10.86
"Tight Suppression",0,90,3.125,75,50,6,2.27,6.36,15.29
"Tight Suppression",0,90,3.125,75,50,7,2.27,7.86,25.94
"Tight Suppression",0,90,3.125,75,50,8,2.97,10.86,30.91
"Tight Suppression",0,90,3.125,75,50,9,3.99,12.14,42.31
"Tight Suppression",0,90,3.125,75,50,10,4.52,15.5,44.6
"Tight Suppression",0,90,3.125,75,50,11,5.71,20.5,52.23
"Tight Suppression",0,90,3.125,75,50,12,7.26,26.29,69.09
"Tight Suppression",0,90,3.125,75,50,13,9.56,30.86,84.57
"Tight Suppression",0,90,3.125,75,50,14,11.06,32,76.11
"Tight Suppression",0,90,3.125,75,50,15,10.71,35.14,97.74
"Tight Suppression",0,90,3.125,75,50,16,10.96,38.29,82.29
"Tight Suppression",0,90,3.125,75,50,17,12.99,38.29,96.23
"Tight Suppression",0,90,3.125,75,50,18,9.84,40.29,97
"Tight Suppression",0,90,3.125,75,50,19,9.59,39.14,87.31
"Tight Suppression",0,90,3.125,75,50,20,5.93,38.86,80.23
"Tight Suppression",0,90,3.125,75,50,21,4.11,37.14,80.11
"Tight Suppression",0,90,3.125,75,50,22,3.7,34.86,80
"Tight Suppression",0,90,3.125,75,50,23,3.95,28.86,69.03
"Tight Suppression",0,90,3.125,75,50,24,3.98,25.71,58.26
"Tight Suppression",0,90,3.125,75,50,25,3.69,19.43,52.86
"Tight Suppression",0,90,3.125,75,50,26,3,19.36,53.77
"Tight Suppression",0,90,3.125,75,50,27,3.36,17.43,57.31
"Tight Suppression",0,90,3.125,75,50,28,2.84,16.86,40.71
"Tight Suppression",0,90,3.125,75,50,29,2.99,16,35.51
"Tight Suppression",0,90,3.125,75,50,30,2.71,14.29,36.6
"Tight Suppression",0,90,3.125,75,50,31,2.84,13.5,37.29
"Tight Suppression",0,90,3.125,75,50,32,3.14,10.93,36.66
"Tight Suppression",0,90,3.125,75,50,33,3.52,10.86,36.74
"Tight Suppression",0,90,3.125,75,50,34,3.69,11,34.86
"Tight Suppression",0,90,3.125,75,50,35,3.39,10.29,37.17
"Tight Suppression",0,90,3.125,75,50,36,3.85,10.43,33.8
"Tight Suppression",0,90,3.125,75,50,37,3.11,10,32.11
"Tight Suppression",0,90,3.125,75,50,38,3.13,9.64,32.14
"Tight Suppression",0,90,3.125,75,50,39,2.84,8.29,30.31
"Tight Suppression",0,90,3.125,75,50,40,2.86,8.79,28.6
"Tight Suppression",0,90,3.125,75,50,41,3.12,8.79,28.09
"Tight Suppression",0,90,3.125,75,50,42,3.26,9.07,29.2
"Tight Suppression",0,90,3.125,75,50,43,2.71,9.43,25.29
"Tight Suppression",0,90,3.125,75,50,44,2.43,8.57,28.09
"Tight Suppression",0,90,3.125,75,50,45,3.14,8.43,24.66
"Tight Suppression",0,90,3.125,75,50,46,3.14,7.5,22.86
"Tight Suppression",0,90,3.125,75,50,47,3.12,7.21,20.69
"Tight Suppression",0,90,3.125,75,50,48,3.14,7,23.46
"Tight Suppression",0,90,3.125,75,50,49,2.71,7.14,20.71
"Tight Suppression",0,90,3.125,75,50,50,2.69,6.86,18.89
"Tight Suppression",0,90,3.125,75,50,51,2.56,6.36,18.37
"Tight Suppression",0,90,3.125,75,50,52,2.12,6.14,17.26
"Tight Suppression",0,60,3.125,90,50,0,0.86,0.86,1
"Tight Suppression",0,60,3.125,90,50,1,0.57,1.43,3
"Tight Suppression",0,60,3.125,90,50,2,1,2.14,4.15
"Tight Suppression",0,60,3.125,90,50,3,1,2.86,5.59
"Tight Suppression",0,60,3.125,90,50,4,0.86,3.86,8.15
"Tight Suppression",0,60,3.125,90,50,5,1.42,5.14,10.48
"Tight Suppression",0,60,3.125,90,50,6,1.71,7.07,15.01
"Tight Suppression",0,60,3.125,90,50,7,1.56,8.36,21.04
"Tight Suppression",0,60,3.125,90,50,8,2.43,10.93,32.69
"Tight Suppression",0,60,3.125,90,50,9,3.09,13.71,39.49
"Tight Suppression",0,60,3.125,90,50,10,2.56,19,51.49
"Tight Suppression",0,60,3.125,90,50,11,5.5,21.71,62.49
"Tight Suppression",0,60,3.125,90,50,12,4.84,24,77.77
"Tight Suppression",0,60,3.125,90,50,13,5.94,30.57,94.06
"Tight Suppression",0,60,3.125,90,50,14,6.48,37.14,92.63
"Tight Suppression",0,60,3.125,90,50,15,7.94,40.86,112.34
"Tight Suppression",0,60,3.125,90,50,16,8.09,39.14,112.23
"Tight Suppression",0,60,3.125,90,50,17,8.7,41.43,103.2
"Tight Suppression",0,60,3.125,90,50,18,7.97,42.86,98.29
"Tight Suppression",0,60,3.125,90,50,19,9.41,38.86,93.94
"Tight Suppression",0,60,3.125,90,50,20,7.55,38.29,91.54
"Tight Suppression",0,60,3.125,90,50,21,6.69,32,84.8
"Tight Suppression",0,60,3.125,90,50,22,6.13,29.71,91.54
"Tight Suppression",0,60,3.125,90,50,23,5.06,28,84.69
"Tight Suppression",0,60,3.125,90,50,24,4.54,24.86,71.09
"Tight Suppression",0,60,3.125,90,50,25,4.11,23.43,68.69
"Tight Suppression",0,60,3.125,90,50,26,3.85,21.14,61.83
"Tight Suppression",0,60,3.125,90,50,27,4.28,19.43,57.77
"Tight Suppression",0,60,3.125,90,50,28,3.81,21.14,61.94
"Tight Suppression",0,60,3.125,90,50,29,3.57,19.14,68.57
"Tight Suppression",0,60,3.125,90,50,30,3.26,19.43,53.83
"Tight Suppression",0,60,3.125,90,50,31,3.43,20.86,47.49
"Tight Suppression",0,60,3.125,90,50,32,4.23,20.86,48.03
"Tight Suppression",0,60,3.125,90,50,33,4.26,20.57,50.86
"Tight Suppression",0,60,3.125,90,50,34,4.99,19.14,44.09
"Tight Suppression",0,60,3.125,90,50,35,5.26,18.86,44.63
"Tight Suppression",0,60,3.125,90,50,36,4.56,18.57,44.6
"Tight Suppression",0,60,3.125,90,50,37,5.26,18.64,45.2
"Tight Suppression",0,60,3.125,90,50,38,4.27,19.43,41.26
"Tight Suppression",0,60,3.125,90,50,39,6.26,17.71,42.4
"Tight Suppression",0,60,3.125,90,50,40,5.99,18.93,45.2
"Tight Suppression",0,60,3.125,90,50,41,5.23,19.43,45.14
"Tight Suppression",0,60,3.125,90,50,42,5.28,22,45.71
"Tight Suppression",0,60,3.125,90,50,43,5.7,19.43,48.6
"Tight Suppression",0,60,3.125,90,50,44,5.27,22.57,45.23
"Tight Suppression",0,60,3.125,90,50,45,6.42,22.86,43.57
"Tight Suppression",0,60,3.125,90,50,46,7.14,21.71,47.54
"Tight Suppression",0,60,3.125,90,50,47,5.27,22.86,44.06
"Tight Suppression",0,60,3.125,90,50,48,6.33,21.43,45.34
"Tight Suppression",0,60,3.125,90,50,49,4.85,20.57,45.17
"Tight Suppression",0,60,3.125,90,50,50,4.84,19.71,44.03
"Tight Suppression",0,60,3.125,90,50,51,4.42,17.71,40.74
"Tight Suppression",0,60,3.125,90,50,52,4.99,18.57,41.2
"Tight Suppression",0,75,3.125,75,75,0,0.86,0.86,1
"Tight Suppression",0,75,3.125,75,75,1,0.57,1.43,3
"Tight Suppression",0,75,3.125,75,75,2,1,2.14,4.15
"Tight Suppression",0,75,3.125,75,75,3,1,2.86,5.59
"Tight Suppression",0,75,3.125,75,75,4,0.86,3.79,8.15
"Tight Suppression",0,75,3.125,75,75,5,1.85,5.14,10.86
"Tight Suppression",0,75,3.125,75,75,6,2.14,6.43,14.62
"Tight Suppression",0,75,3.125,75,75,7,2.14,8.57,22.52
"Tight Suppression",0,75,3.125,75,75,8,2.99,10.71,32.77
"Tight Suppression",0,75,3.125,75,75,9,3.7,13.07,35.57
"Tight Suppression",0,75,3.125,75,75,10,3.97,15.79,50.86
"Tight Suppression",0,75,3.125,75,75,11,4.96,20.5,59.71
"Tight Suppression",0,75,3.125,75,75,12,6.94,25.43,74.86
"Tight Suppression",0,75,3.125,75,75,13,7.99,30.5,90.4
"Tight Suppression",0,75,3.125,75,75,14,8.53,36,89.26
"Tight Suppression",0,75,3.125,75,75,15,11.1,41.43,100.57
"Tight Suppression",0,75,3.125,75,75,16,10.78,44.57,107.66
"Tight Suppression",0,75,3.125,75,75,17,10.69,44,98.4
"Tight Suppression",0,75,3.125,75,75,18,11.4,41.14,107.54
"Tight Suppression",0,75,3.125,75,75,19,11.94,42.29,96.11
"Tight Suppression",0,75,3.125,75,75,20,6.26,38.86,84.57
"Tight Suppression",0,75,3.125,75,75,21,4.84,33.43,70.86
"Tight Suppression",0,75,3.125,75,75,22,4.41,29.43,73.49
"Tight Suppression",0,75,3.125,75,75,23,3.84,27.14,70.31
"Tight Suppression",0,75,3.125,75,75,24,3.69,21.43,65.74
"Tight Suppression",0,75,3.125,75,75,25,2.43,18.29,66.4
"Tight Suppression",0,75,3.125,75,75,26,2.57,19.14,59.43
"Tight Suppression",0,75,3.125,75,75,27,3.14,15.14,48.23
"Tight Suppression",0,75,3.125,75,75,28,3.43,15.14,44.17
"Tight Suppression",0,75,3.125,75,75,29,2.86,14,44.63
"Tight Suppression",0,75,3.125,75,75,30,2.99,11.43,37.29
"Tight Suppression",0,75,3.125,75,75,31,2.99,10.57,37.29
"Tight Suppression",0,75,3.125,75,75,32,2.99,8.57,41.17
"Tight Suppression",0,75,3.125,75,75,33,3.42,8.43,40.6
"Tight Suppression",0,75,3.125,75,75,34,3.28,8.5,35.46
"Tight Suppression",0,75,3.125,75,75,35,3.14,8.5,30.86
"Tight Suppression",0,75,3.125,75,75,36,2.99,8.21,27.49
"Tight Suppression",0,75,3.125,75,75,37,2.41,7.07,28.09
"Tight Suppression",0,75,3.125,75,75,38,2.42,7.14,25.2
"Tight Suppression",0,75,3.125,75,75,39,2.41,6.29,25.74
"Tight Suppression",0,75,3.125,75,75,40,2.84,6.71,26.4
"Tight Suppression",0,75,3.125,75,75,41,3.13,6.43,25.17
"Tight Suppression",0,75,3.125,75,75,42,2.56,6.43,22.91
"Tight Suppression",0,75,3.125,75,75,43,2.28,6.21,22.89
"Tight Suppression",0,75,3.125,75,75,44,2.54,6.21,15.43
"Tight Suppression",0,75,3.125,75,75,45,1.85,5.71,12.55
"Tight Suppression",0,75,3.125,75,75,46,1.99,5.71,11.71
"Tight Suppression",0,75,3.125,75,75,47,1.71,5.29,13.19
"Tight Suppression",0,75,3.125,75,75,48,1.99,4.79,9
"Tight Suppression",0,75,3.125,75,75,49,1.57,4.57,8.86
"Tight Suppression",0,75,3.125,75,75,50,1.14,4,8.16
"Tight Suppression",0,75,3.125,75,75,51,0.71,4,8.29
"Tight Suppression",0,75,3.125,75,75,52,0.57,3.79,7.31
"Tight Suppression",0,90,3.125,75,75,0,0.86,0.86,1
"Tight Suppression",0,90,3.125,75,75,1,0.57,1.43,3
"Tight Suppression",0,90,3.125,75,75,2,1,2.14,4.15
"Tight Suppression",0,90,3.125,75,75,3,1,2.86,5.59
"Tight Suppression",0,90,3.125,75,75,4,0.86,3.79,8.15
"Tight Suppression",0,90,3.125,75,75,5,1.7,5.14,10.86
"Tight Suppression",0,90,3.125,75,75,6,2.27,6.36,15.29
"Tight Suppression",0,90,3.125,75,75,7,2.27,7.86,25.94
"Tight Suppression",0,90,3.125,75,75,8,2.97,10.86,30.91
"Tight Suppression",0,90,3.125,75,75,9,3.99,12.14,42.31
"Tight Suppression",0,90,3.125,75,75,10,4.52,15.5,44.6
"Tight Suppression",0,90,3.125,75,75,11,5.71,20.5,52.23
"Tight Suppression",0,90,3.125,75,75,12,7.26,26.29,69.09
"Tight Suppression",0,90,3.125,75,75,13,9.56,30.86,84.57
"Tight Suppression",0,90,3.125,75,75,14,11.06,32,76.11
"Tight Suppression",0,90,3.125,75,75,15,10.71,35.14,97.74
"Tight Suppression",0,90,3.125,75,75,16,10.96,38.29,82.29
"Tight Suppression",0,90,3.125,75,75,17,11.91,38,96
"Tight Suppression",0,90,3.125,75,75,18,9.85,39.14,91.54
"Tight Suppression",0,90,3.125,75,75,19,9.3,36.57,93.94
"Tight Suppression",0,90,3.125,75,75,20,7.13,32.86,77.94
"Tight Suppression",0,90,3.125,75,75,21,4.56,30.57,71.09
"Tight Suppression",0,90,3.125,75,75,22,3.41,23.43,86.86
"Tight Suppression",0,90,3.125,75,75,23,3.26,21.14,77.83
"Tight Suppression",0,90,3.125,75,75,24,2.41,19.43,59.54
"Tight Suppression",0,90,3.125,75,75,25,2.41,17.43,53.23
"Tight Suppression",0,90,3.125,75,75,26,2.12,16.86,41.26
"Tight Suppression",0,90,3.125,75,75,27,2.82,14.57,38.94
"Tight Suppression",0,90,3.125,75,75,28,2.81,13.14,37.2
"Tight Suppression",0,90,3.125,75,75,29,2.28,11.43,35.46
"Tight Suppression",0,90,3.125,75,75,30,2.11,7.64,32.69
"Tight Suppression",0,90,3.125,75,75,31,1.83,6.86,32.57
"Tight Suppression",0,90,3.125,75,75,32,1.84,6.29,29.77
"Tight Suppression",0,90,3.125,75,75,33,1.56,5.79,26.29
"Tight Suppression",0,90,3.125,75,75,34,1.43,5.64,26.34
"Tight Suppression",0,90,3.125,75,75,35,1.28,5.5,24
"Tight Suppression",0,90,3.125,75,75,36,0.71,5.43,21.14
"Tight Suppression",0,90,3.125,75,75,37,1.41,4.57,18.89
"Tight Suppression",0,90,3.125,75,75,38,0.85,3.79,14.94
"Tight Suppression",0,90,3.125,75,75,39,0.71,3.57,8.87
"Tight Suppression",0,90,3.125,75,75,40,0.56,3.29,8.09
"Tight Suppression",0,90,3.125,75,75,41,0.71,3.86,7.34
"Tight Suppression",0,90,3.125,75,75,42,0.57,3.57,7.89
"Tight Suppression",0,90,3.125,75,75,43,0.71,3.86,8.3
"Tight Suppression",0,90,3.125,75,75,44,0.71,3.86,7.76
"Tight Suppression",0,90,3.125,75,75,45,0.99,3.5,6.72
"Tight Suppression",0,90,3.125,75,75,46,0.57,3.14,7.16
"Tight Suppression",0,90,3.125,75,75,47,0.56,2.93,6.61
"Tight Suppression",0,90,3.125,75,75,48,0.56,3.07,6.29
"Tight Suppression",0,90,3.125,75,75,49,0.43,2.86,5.29
"Tight Suppression",0,90,3.125,75,75,50,0.28,2.43,5
"Tight Suppression",0,90,3.125,75,75,51,0.29,2.36,5.29
"Tight Suppression",0,90,3.125,75,75,52,0.29,2.07,5.01
"Tight Suppression",0,90,3.125,75,90,0,0.86,0.86,1
"Tight Suppression",0,90,3.125,75,90,1,0.57,1.43,3
"Tight Suppression",0,90,3.125,75,90,2,1,2.14,4.15
"Tight Suppression",0,90,3.125,75,90,3,1,2.86,5.59
"Tight Suppression",0,90,3.125,75,90,4,0.86,3.79,8.15
"Tight Suppression",0,90,3.125,75,90,5,1.7,5.14,10.86
"Tight Suppression",0,90,3.125,75,90,6,2.27,6.36,15.29
"Tight Suppression",0,90,3.125,75,90,7,2.27,7.86,25.94
"Tight Suppression",0,90,3.125,75,90,8,2.97,10.86,30.91
"Tight Suppression",0,90,3.125,75,90,9,3.99,12.14,42.31
"Tight Suppression",0,90,3.125,75,90,10,4.52,15.5,44.6
"Tight Suppression",0,90,3.125,75,90,11,5.71,20.5,52.23
"Tight Suppression",0,90,3.125,75,90,12,7.26,26.29,69.09
"Tight Suppression",0,90,3.125,75,90,13,9.56,30.86,84.57
"Tight Suppression",0,90,3.125,75,90,14,11.06,32,76.11
"Tight Suppression",0,90,3.125,75,90,15,10.71,35.14,97.74
"Tight Suppression",0,90,3.125,75,90,16,10.96,38.29,82.29
"Tight Suppression",0,90,3.125,75,90,17,12.34,37.71,84.69
"Tight Suppression",0,90,3.125,75,90,18,10.39,37.14,86.97
"Tight Suppression",0,90,3.125,75,90,19,7.98,36,73.94
"Tight Suppression",0,90,3.125,75,90,20,7.97,30.57,78.06
"Tight Suppression",0,90,3.125,75,90,21,4.8,28,73.37
"Tight Suppression",0,90,3.125,75,90,22,3.94,24,68.57
"Tight Suppression",0,90,3.125,75,90,23,3.11,22.29,66.51
"Tight Suppression",0,90,3.125,75,90,24,1.85,19.14,54.86
"Tight Suppression",0,90,3.125,75,90,25,1.98,19.43,41.14
"Tight Suppression",0,90,3.125,75,90,26,1.71,15.43,38.91
"Tight Suppression",0,90,3.125,75,90,27,1.42,12.57,37.71
"Tight Suppression",0,90,3.125,75,90,28,1.43,9.5,29.2
"Tight Suppression",0,90,3.125,75,90,29,1.56,6.57,26.46
"Tight Suppression",0,90,3.125,75,90,30,1.7,6.36,27.46
"Tight Suppression",0,90,3.125,75,90,31,1.14,5.36,22.89
"Tight Suppression",0,90,3.125,75,90,32,1.55,4.71,24
"Tight Suppression",0,90,3.125,75,90,33,0.99,4.43,17.14
"Tight Suppression",0,90,3.125,75,90,34,1.41,3.86,17.14
"Tight Suppression",0,90,3.125,75,90,35,0.99,3.64,12.76
"Tight Suppression",0,90,3.125,75,90,36,0.71,2.86,5.58
"Tight Suppression",0,90,3.125,75,90,37,0.71,2.57,4.86
"Tight Suppression",0,90,3.125,75,90,38,0.41,2.29,4.29
"Tight Suppression",0,90,3.125,75,90,39,0.14,1.79,4
"Tight Suppression",0,90,3.125,75,90,40,0.29,2,4.43
"Tight Suppression",0,90,3.125,75,90,41,0.29,2.14,4.43
"Tight Suppression",0,90,3.125,75,90,42,0.29,2.07,4.16
"Tight Suppression",0,90,3.125,75,90,43,0.29,2,4.58
"Tight Suppression",0,90,3.125,75,90,44,0.42,2,5
"Tight Suppression",0,90,3.125,75,90,45,0.29,1.71,4.43
"Tight Suppression",0,90,3.125,75,90,46,0.28,1.71,4.43
"Tight Suppression",0,90,3.125,75,90,47,0.14,1.57,4.16
"Tight Suppression",0,90,3.125,75,90,48,0.28,1.43,4.15
"Tight Suppression",0,90,3.125,75,90,49,0.14,1.43,3.59
"Tight Suppression",0,90,3.125,75,90,50,0.14,1.29,3.43
"Tight Suppression",0,90,3.125,75,90,51,0.14,1.29,3.31
"Tight Suppression",0,90,3.125,75,90,52,0.14,1.14,3.14
"Tight Suppression",0,60,3.125,75,90,0,0.86,0.86,1
"Tight Suppression",0,60,3.125,75,90,1,0.57,1.43,3
"Tight Suppression",0,60,3.125,75,90,2,1,2.14,4.15
"Tight Suppression",0,60,3.125,75,90,3,1,2.86,5.59
"Tight Suppression",0,60,3.125,75,90,4,0.86,3.86,8.15
"Tight Suppression",0,60,3.125,75,90,5,1.85,5.14,10.59
"Tight Suppression",0,60,3.125,75,90,6,2,6.57,14.86
"Tight Suppression",0,60,3.125,75,90,7,2.14,8.43,20.58
"Tight Suppression",0,60,3.125,75,90,8,2.99,10.21,30.37
"Tight Suppression",0,60,3.125,75,90,9,4.09,14,42.51
"Tight Suppression",0,60,3.125,75,90,10,4.42,20.21,46.54
"Tight Suppression",0,60,3.125,75,90,11,5.79,26.86,65.14
"Tight Suppression",0,60,3.125,75,90,12,7.38,29.43,87.31
"Tight Suppression",0,60,3.125,75,90,13,7.86,36.86,89.31
"Tight Suppression",0,60,3.125,75,90,14,10.81,40,105.37
"Tight Suppression",0,60,3.125,75,90,15,12.54,46.29,103.31
"Tight Suppression",0,60,3.125,75,90,16,14.09,49.43,112.09
"Tight Suppression",0,60,3.125,75,90,17,16.51,48,100.8
"Tight Suppression",0,60,3.125,75,90,18,9.71,50.29,96.11
"Tight Suppression",0,60,3.125,75,90,19,14.17,45.14,91.66
"Tight Suppression",0,60,3.125,75,90,20,10.57,41.43,94.06
"Tight Suppression",0,60,3.125,75,90,21,5.68,37.71,89.49
"Tight Suppression",0,60,3.125,75,90,22,3.29,26.57,84.91
"Tight Suppression",0,60,3.125,75,90,23,3.11,24.86,87.2
"Tight Suppression",0,60,3.125,75,90,24,3.28,21.43,86.97
"Tight Suppression",0,60,3.125,75,90,25,2.57,17.43,84.69
"Tight Suppression",0,60,3.125,75,90,26,2,15.71,75.54
"Tight Suppression",0,60,3.125,75,90,27,1.84,13.71,71.31
"Tight Suppression",0,60,3.125,75,90,28,2.13,12.57,64.57
"Tight Suppression",0,60,3.125,75,90,29,1.99,13.43,48
"Tight Suppression",0,60,3.125,75,90,30,2.12,10.5,39.06
"Tight Suppression",0,60,3.125,75,90,31,2.14,10,40
"Tight Suppression",0,60,3.125,75,90,32,2,10.29,34.91
"Tight Suppression",0,60,3.125,75,90,33,2.14,9.14,38.91
"Tight Suppression",0,60,3.125,75,90,34,1.99,8.64,34.31
"Tight Suppression",0,60,3.125,75,90,35,1.57,8.43,31.54
"Tight Suppression",0,60,3.125,75,90,36,2.29,8,29.26
"Tight Suppression",0,60,3.125,75,90,37,2,7.21,29.23
"Tight Suppression",0,60,3.125,75,90,38,2.41,7.07,24
"Tight Suppression",0,60,3.125,75,90,39,2,6.43,24.63
"Tight Suppression",0,60,3.125,75,90,40,2.13,6.79,25.14
"Tight Suppression",0,60,3.125,75,90,41,2.29,7,23.46
"Tight Suppression",0,60,3.125,75,90,42,2.26,7,21.17
"Tight Suppression",0,60,3.125,75,90,43,2.14,7.07,21.14
"Tight Suppression",0,60,3.125,75,90,44,2.14,6.43,20.6
"Tight Suppression",0,60,3.125,75,90,45,1.84,6.5,15.54
"Tight Suppression",0,60,3.125,75,90,46,1.43,5.86,14.29
"Tight Suppression",0,60,3.125,75,90,47,1.27,5.57,13.2
"Tight Suppression",0,60,3.125,75,90,48,0.99,5.14,10.86
"Tight Suppression",0,60,3.125,75,90,49,1.28,5.14,9.73
"Tight Suppression",0,60,3.125,75,90,50,1.27,4.57,10.01
"Tight Suppression",0,60,3.125,75,90,51,0.99,4.29,8.86
"Tight Suppression",0,60,3.125,75,90,52,0.86,3.86,7.59
"Tight Suppression",0,75,3.125,90,50,0,0.86,0.86,1
"Tight Suppression",0,75,3.125,90,50,1,0.57,1.43,3
"Tight Suppression",0,75,3.125,90,50,2,1,2.14,4.15
"Tight Suppression",0,75,3.125,90,50,3,1,2.86,5.59
"Tight Suppression",0,75,3.125,90,50,4,0.86,3.57,8.15
"Tight Suppression",0,75,3.125,90,50,5,1.42,5.14,10.63
"Tight Suppression",0,75,3.125,90,50,6,1.71,6.14,16.15
"Tight Suppression",0,75,3.125,90,50,7,1.7,8.5,22.31
"Tight Suppression",0,75,3.125,90,50,8,2.42,10.79,29.43
"Tight Suppression",0,75,3.125,90,50,9,2.98,13,41.4
"Tight Suppression",0,75,3.125,90,50,10,3.22,14.86,44.66
"Tight Suppression",0,75,3.125,90,50,11,4.4,20.29,53.34
"Tight Suppression",0,75,3.125,90,50,12,5.89,24.57,61.4
"Tight Suppression",0,75,3.125,90,50,13,5.84,28.86,79.46
"Tight Suppression",0,75,3.125,90,50,14,6.79,30.57,82.63
"Tight Suppression",0,75,3.125,90,50,15,7.12,34,84.57
"Tight Suppression",0,75,3.125,90,50,16,9.67,36,98.4
"Tight Suppression",0,75,3.125,90,50,17,8.56,37.43,86.43
"Tight Suppression",0,75,3.125,90,50,18,9.65,36.57,80.11
"Tight Suppression",0,75,3.125,90,50,19,10.39,36,72.4
